time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,activity,activity_labeled
108000,37.25,1.3,6.25,1.92,9.75,1.09,standing,5
108250,37.75,1.09,13.0,2.12,7.0,2.0,standing,5
108500,38.75,0.43,16.75,0.43,7.25,1.48,standing,5
108750,38.5,0.5,13.0,1.63,8.67,0.47,standing,5
109000,39.0,0.0,9.25,4.76,7.75,1.09,standing,5
109250,39.0,0.0,12.5,1.8,12.0,0.0,standing,5
109500,38.25,0.83,18.25,0.43,16.33,1.25,standing,5
109750,38.0,1.22,18.0,0.0,18.25,0.43,standing,5
110000,39.67,0.94,17.33,0.94,15.75,0.83,standing,5
110250,38.5,0.5,15.0,1.41,12.5,2.29,standing,5
110500,39.0,0.0,12.33,3.09,14.25,3.27,standing,5
110750,40.0,0.71,16.0,1.22,18.25,0.43,standing,5
111250,41.75,0.43,13.0,0.71,12.25,0.43,standing,5
111500,42.0,0.0,15.0,0.0,12.25,0.43,standing,5
111750,42.0,0.0,15.75,0.43,12.75,0.83,standing,5
112000,41.5,0.5,16.0,0.71,13.0,0.71,standing,5
112250,42.0,0.0,15.5,0.5,13.5,1.5,standing,5
112500,42.0,0.0,15.25,0.43,14.75,0.83,standing,5
112750,42.75,0.43,15.5,0.5,15.0,0.71,standing,5
113000,42.5,0.5,15.5,0.87,15.25,0.43,standing,5
113250,42.25,0.43,15.5,0.5,15.5,0.5,standing,5
113500,42.5,0.5,15.25,0.43,15.0,0.0,standing,5
113750,42.5,0.5,15.25,0.43,15.5,0.5,standing,5
114000,42.75,0.83,15.33,0.47,15.0,0.82,standing,5
114250,43.67,0.47,15.0,0.0,15.33,0.47,standing,5
114500,43.67,0.47,15.0,0.0,15.67,0.47,standing,5
114750,42.67,0.47,15.33,0.47,15.75,0.83,standing,5
115000,43.0,1.0,15.5,0.87,15.75,0.83,standing,5
115250,42.75,0.43,15.5,0.5,14.75,0.83,standing,5
115500,43.0,1.0,16.75,0.43,15.25,0.83,standing,5
115750,42.5,0.5,15.5,0.87,15.5,1.12,standing,5
116000,42.5,0.5,15.0,0.0,16.0,0.71,standing,5
116250,42.5,0.5,15.33,0.47,15.33,0.47,standing,5
116500,43.25,0.83,15.0,0.0,15.0,0.0,standing,5
116750,43.67,0.47,15.25,0.43,15.33,0.47,standing,5
117000,43.25,0.83,14.5,0.5,15.5,0.5,standing,5
117250,43.25,0.83,14.5,0.87,15.5,0.5,standing,5
117500,43.33,0.47,15.33,0.47,16.5,0.87,standing,5
117750,43.33,0.47,15.0,0.0,16.25,0.43,standing,5
118000,43.5,0.5,14.75,0.43,14.75,0.43,standing,5
118250,43.5,0.5,14.5,0.5,15.75,0.83,standing,5
118500,43.5,0.5,15.0,0.0,14.75,1.09,standing,5
118750,43.5,0.5,15.0,0.0,16.0,0.71,standing,5
119000,43.75,0.43,14.75,0.43,17.25,0.83,standing,5
119250,43.75,0.83,14.0,0.82,17.33,0.47,standing,5
119500,43.75,0.43,14.25,0.43,17.25,0.83,standing,5
119750,44.0,0.82,15.0,0.0,17.67,0.47,standing,5
0,44.5,0.5,15.0,0.71,9.25,0.43,standing,5
250,44.75,0.43,13.0,0.71,11.25,0.83,standing,5
500,41.33,0.94,15.33,0.47,11.0,1.22,standing,5
750,39.5,0.87,16.75,1.09,10.0,1.58,standing,5
1000,39.25,0.43,15.75,2.49,15.25,2.17,standing,5
1250,39.0,0.0,16.75,2.59,15.0,2.12,standing,5
1500,39.5,0.5,21.25,1.09,15.75,3.27,standing,5
2250,37.5,0.5,21.25,0.43,18.75,2.49,standing,5
2500,37.67,1.25,18.5,1.5,7.33,4.11,standing,5
2750,37.0,1.0,19.75,0.83,9.25,3.9,standing,5
3000,36.67,0.94,17.0,1.41,11.0,1.63,standing,5
3250,37.0,1.0,15.33,0.47,13.67,0.94,standing,5
3500,37.0,1.0,14.67,0.47,12.67,0.47,standing,5
3750,37.25,0.83,16.0,1.22,10.0,0.71,standing,5
4000,38.0,1.0,17.75,0.43,6.0,3.08,standing,5
4250,38.0,1.0,17.25,0.83,6.0,0.0,standing,5
4500,38.25,0.83,18.0,0.0,5.67,1.7,standing,5
4750,36.67,0.94,18.0,0.0,7.33,1.25,standing,5
5000,36.75,0.83,17.6,1.02,11.2,0.75,standing,5
5250,36.75,0.83,17.0,0.82,11.33,0.47,standing,5
5500,38.5,0.5,17.6,0.49,7.8,1.6,standing,5
5750,40.25,1.3,16.5,0.87,6.75,2.28,standing,5
6000,41.25,1.3,16.25,0.43,9.0,0.71,standing,5
6250,38.0,1.0,15.5,0.5,4.5,1.5,standing,5
6500,37.67,1.25,17.25,0.83,2.0,0.0,standing,5
6750,37.0,1.0,16.25,1.3,4.25,1.79,standing,5
7000,37.25,0.83,15.25,0.43,5.5,0.5,standing,5
7250,37.5,1.12,13.5,1.5,3.0,1.87,standing,5
7500,37.33,0.47,13.33,0.94,5.67,2.05,standing,5
7750,37.25,0.83,14.5,0.87,7.75,1.09,standing,5
8000,37.0,1.0,16.25,0.83,6.5,0.5,standing,5
8250,38.25,0.83,14.0,0.82,8.33,1.7,standing,5
8500,38.5,0.5,15.0,0.71,5.75,1.3,standing,5
8750,38.75,0.43,15.75,0.83,6.0,0.0,standing,5
9000,39.0,0.0,14.5,0.87,9.0,0.0,standing,5
9500,38.0,1.0,12.0,0.0,9.67,0.47,standing,5
9750,37.75,0.83,14.75,2.28,8.25,2.38,standing,5
10000,37.67,1.25,17.75,0.43,5.0,2.83,standing,5
10250,38.0,1.0,17.5,0.5,2.25,1.09,standing,5
10500,40.0,1.58,17.0,0.71,8.0,2.35,standing,5
10750,42.67,0.47,17.67,0.47,10.5,1.12,standing,5
11000,42.25,0.43,18.0,0.0,11.25,0.83,standing,5
11250,42.0,0.0,17.75,0.43,10.0,0.71,standing,5
11500,42.0,0.0,17.5,0.87,11.5,0.5,standing,5
11750,42.0,0.0,15.75,0.83,11.0,0.71,standing,5
12000,42.75,0.83,15.25,0.43,11.0,1.87,standing,5
12250,42.25,0.43,14.25,0.83,12.0,0.0,standing,5
12500,42.0,0.0,15.0,0.0,7.33,1.89,standing,5
12750,41.5,0.5,14.0,0.71,3.0,0.0,standing,5
13000,41.67,0.47,14.25,0.83,11.0,1.63,standing,5
13250,41.5,0.5,16.25,0.83,9.75,1.79,standing,5
13500,42.75,0.83,14.67,0.47,9.33,1.25,standing,5
13750,42.33,0.47,17.67,0.47,10.0,1.22,standing,5
14000,42.25,0.43,15.75,0.83,7.25,1.09,standing,5
14250,42.25,0.43,14.25,0.43,7.5,2.18,standing,5
14500,42.0,0.0,12.5,0.5,8.5,0.87,standing,5
14750,42.0,0.0,15.0,1.22,8.5,0.87,standing,5
15000,42.0,0.0,15.5,0.5,7.75,1.09,standing,5
15250,42.25,0.43,16.0,1.22,9.0,2.55,standing,5
15500,42.0,0.0,12.67,0.94,10.33,0.94,standing,5
15750,42.0,0.0,10.67,1.25,11.0,1.41,standing,5
16000,42.5,0.5,11.25,0.83,11.75,1.79,standing,5
16250,43.67,0.47,13.75,0.83,10.0,0.82,standing,5
16500,41.75,0.43,16.25,0.43,9.25,1.09,standing,5
16750,40.5,0.5,17.25,0.83,7.0,1.0,standing,5
17000,40.0,0.82,16.67,0.94,8.25,1.48,standing,5
17250,40.25,0.83,15.5,0.87,9.25,0.43,standing,5
17500,41.0,0.71,15.5,0.87,9.25,0.43,standing,5
17750,41.5,0.5,15.25,0.43,9.75,1.09,standing,5
18000,42.0,0.0,17.5,0.87,7.75,2.28,standing,5
18250,41.5,0.5,16.25,1.3,4.67,1.7,standing,5
18500,41.75,0.43,13.0,1.41,10.0,1.63,standing,5
18750,41.67,0.47,11.25,0.83,9.0,0.82,standing,5
19000,41.25,0.83,11.5,0.5,8.0,0.0,standing,5
19250,41.5,0.5,12.0,0.71,7.25,1.3,standing,5
19500,41.0,0.82,14.67,1.25,8.25,1.3,standing,5
19750,41.5,0.5,17.25,0.83,7.5,0.87,standing,5
20000,41.75,0.43,18.0,0.0,11.25,1.3,standing,5
20250,42.0,0.0,17.0,1.0,9.75,1.3,standing,5
20500,42.0,0.0,16.25,0.83,10.0,1.0,standing,5
20750,42.0,0.0,14.75,0.43,9.75,0.83,standing,5
21000,42.0,0.0,15.0,0.0,10.0,1.0,standing,5
21250,42.0,0.0,15.0,0.0,11.5,1.12,standing,5
21500,42.25,0.43,16.67,0.47,12.67,0.94,standing,5
21750,42.0,0.0,17.6,0.49,12.4,0.8,standing,5
22000,41.75,0.43,18.0,0.0,12.0,0.82,standing,5
22250,41.5,0.5,15.75,1.3,12.0,0.71,standing,5
22500,41.5,0.5,14.5,0.5,9.5,0.87,standing,5
22750,41.67,0.47,14.0,1.22,9.33,0.47,standing,5
23000,41.5,0.5,13.25,1.3,11.5,1.8,standing,5
23250,40.0,0.71,12.0,0.0,12.0,0.0,standing,5
23500,38.0,1.41,15.67,1.7,10.25,2.49,standing,5
23750,36.75,0.83,17.5,0.5,4.67,1.7,standing,5
24000,37.0,1.0,17.0,0.71,10.0,0.0,standing,5
24250,37.0,1.0,15.25,1.09,5.0,1.63,standing,5
24500,37.0,1.0,15.0,0.0,4.0,1.0,standing,5
24750,38.25,0.83,15.25,0.43,6.0,1.41,standing,5
25000,41.0,1.22,17.25,0.83,9.25,0.43,standing,5
25250,43.25,0.43,19.0,0.71,12.75,0.83,standing,5
25500,44.0,0.82,19.5,0.5,13.67,1.25,standing,5
25750,44.25,0.43,18.25,0.43,14.5,0.5,standing,5
26000,44.5,0.5,19.25,0.83,12.75,0.83,standing,5
26250,44.0,0.82,18.67,0.94,11.75,0.43,standing,5
26500,43.5,0.5,18.25,0.43,8.0,1.58,standing,5
26750,43.0,0.71,18.0,0.0,5.0,1.58,standing,5
27000,42.5,0.5,17.75,0.43,7.25,1.09,standing,5
27250,42.75,0.43,18.75,0.83,6.25,1.64,standing,5
27500,44.25,0.83,18.0,0.0,11.0,1.41,standing,5
27750,44.75,0.43,18.25,0.43,12.25,0.43,standing,5
28000,45.0,0.0,17.5,0.5,11.75,0.43,standing,5
28250,45.0,0.0,18.0,0.0,11.0,1.22,standing,5
28500,45.0,0.0,18.0,0.0,11.67,0.47,standing,5
28750,44.75,0.43,18.33,0.47,12.33,0.47,standing,5
29000,44.5,0.5,17.25,0.83,8.25,1.48,standing,5
29250,45.0,0.0,16.0,0.82,7.0,0.0,standing,5
29500,44.5,0.5,16.25,0.83,7.5,1.5,standing,5
30000,45.0,0.0,18.0,0.0,9.25,0.83,standing,5
30250,45.0,0.0,18.0,0.0,10.75,1.79,standing,5
30500,44.75,0.43,18.0,0.0,12.0,0.0,standing,5
30750,45.0,0.0,18.75,0.83,10.75,0.83,standing,5
31000,45.0,0.0,18.0,0.0,10.75,1.3,standing,5
31250,45.0,0.0,18.5,0.5,12.0,0.0,standing,5
31500,44.75,0.43,18.0,0.0,11.33,0.47,standing,5
31750,45.0,0.0,18.0,0.0,10.0,0.71,standing,5
32000,44.67,0.47,18.0,0.0,8.33,0.43,standing,5
32250,45.0,0.0,17.75,0.43,10.0,0.82,standing,5
32500,44.75,0.43,18.0,0.0,7.5,0.87,standing,5
32750,44.5,0.5,17.5,0.5,8.75,0.83,standing,5
33000,45.0,0.0,17.33,0.47,6.75,1.3,standing,5
33250,44.6,0.49,15.6,0.49,6.75,0.83,standing,5
33500,44.5,0.5,17.0,0.71,6.25,1.09,standing,5
33750,44.5,0.5,18.0,0.0,4.5,0.5,standing,5
34000,44.5,0.5,18.0,0.0,7.5,1.8,standing,5
34250,44.33,0.47,18.33,0.47,9.67,0.94,standing,5
34500,44.5,0.5,17.0,0.71,9.0,1.22,standing,5
34750,44.5,0.5,17.75,0.43,10.5,0.5,standing,5
35000,44.5,0.5,17.75,0.43,9.0,1.0,standing,5
35250,44.5,0.5,18.5,0.87,9.25,0.83,standing,5
35500,44.5,0.5,18.5,0.5,10.0,0.71,standing,5
35750,43.75,0.83,18.5,0.87,8.25,1.3,standing,5
36000,44.0,0.71,17.67,0.47,8.67,0.47,standing,5
36250,43.25,0.83,15.5,1.12,8.0,1.0,standing,5
36500,39.0,2.12,12.0,0.0,7.5,1.66,standing,5
36750,37.75,1.3,10.25,1.79,13.0,2.83,standing,5
37000,39.67,0.47,9.0,1.22,17.67,0.47,standing,5
37250,37.75,1.3,15.0,1.87,13.25,3.03,standing,5
37500,40.25,1.79,18.0,0.0,8.75,0.43,standing,5
37750,44.67,0.47,20.0,0.82,9.75,1.64,standing,5
38000,44.75,0.43,19.5,0.5,9.67,0.47,standing,5
38250,44.5,0.5,18.75,0.83,8.75,0.43,standing,5
38500,43.5,0.5,18.25,0.43,8.5,1.12,standing,5
38750,43.25,0.83,19.25,1.09,8.0,0.71,standing,5
39000,42.75,0.43,19.5,0.5,7.0,1.22,standing,5
39250,44.5,0.5,18.25,0.43,7.0,0.71,standing,5
39500,45.0,0.0,17.0,0.71,9.75,1.79,standing,5
39750,45.0,0.0,15.0,0.0,11.25,0.43,standing,5
40000,44.5,0.5,15.0,0.0,10.33,0.94,standing,5
40250,44.5,0.5,17.0,1.22,10.0,0.71,standing,5
40500,44.5,0.5,17.75,0.43,12.0,0.0,standing,5
40750,45.0,0.0,18.0,0.0,10.25,0.83,standing,5
41000,45.0,0.0,15.5,0.5,11.67,0.47,standing,5
41250,44.33,0.47,16.0,0.82,12.25,0.43,standing,5
41500,44.5,0.5,17.0,0.71,11.75,0.43,standing,5
41750,44.5,0.5,17.75,0.43,11.25,0.83,standing,5
42000,44.75,0.43,18.0,0.0,11.75,0.43,standing,5
42250,44.75,0.43,17.75,0.43,10.5,1.12,standing,5
42500,44.75,0.43,17.25,0.83,8.75,1.48,standing,5
42750,45.0,0.0,15.0,0.0,10.5,0.5,standing,5
43000,44.4,0.49,15.0,0.0,10.0,1.1,standing,5
43250,44.5,0.5,15.75,0.83,7.0,0.0,standing,5
43500,44.25,0.83,16.67,0.94,6.67,2.62,standing,5
43750,44.25,0.43,15.0,0.0,10.25,1.09,standing,5
44000,44.33,0.47,16.25,1.3,12.0,0.82,standing,5
44250,44.25,0.43,17.75,0.43,11.75,0.43,standing,5
44500,45.0,0.0,18.25,0.43,11.75,0.83,standing,5
44750,44.67,0.47,18.0,0.0,12.75,0.83,standing,5
45000,44.75,0.43,15.75,0.83,13.75,1.48,standing,5
45250,45.0,0.0,12.75,1.3,13.0,2.24,standing,5
45500,45.0,0.0,8.5,2.87,9.75,1.48,standing,5
45750,44.75,0.43,9.25,1.09,8.0,1.87,standing,5
46000,43.75,1.09,8.25,1.3,11.5,1.5,standing,5
46250,42.75,0.43,12.5,1.12,11.0,0.0,standing,5
46500,43.75,0.43,15.0,0.0,8.67,1.25,standing,5
46750,44.5,0.5,15.33,0.47,6.0,0.82,standing,5
47000,45.0,0.0,17.25,0.43,10.5,0.5,standing,5
47250,45.0,0.0,17.75,0.43,10.75,1.09,standing,5
47500,45.0,0.0,17.33,0.47,11.5,0.5,standing,5
47750,44.5,0.5,16.75,0.83,10.25,0.43,standing,5
48000,44.5,0.5,15.75,0.83,9.75,0.43,standing,5
48250,44.5,0.5,17.25,1.3,10.75,1.09,standing,5
48500,44.5,0.5,17.5,0.5,10.5,0.87,standing,5
48750,44.5,0.5,16.75,0.43,8.25,1.3,standing,5
49000,44.5,0.5,16.25,0.83,7.0,1.41,standing,5
49250,44.75,0.43,15.0,0.0,6.33,0.47,standing,5
49500,44.5,0.5,15.0,0.0,7.4,1.02,standing,5
49750,44.75,0.43,15.0,0.0,7.33,1.7,standing,5
50000,44.67,0.47,15.0,0.0,6.67,1.89,standing,5
50250,44.67,0.47,15.5,0.87,7.5,0.5,standing,5
50500,44.33,0.47,17.33,0.47,7.25,1.64,standing,5
50750,44.5,0.5,18.0,0.0,9.0,0.71,standing,5
51000,44.5,0.5,18.0,0.0,10.0,0.71,standing,5
51250,44.75,0.43,16.0,1.0,9.25,0.43,standing,5
51500,44.75,0.43,15.33,0.47,10.33,1.25,standing,5
51750,44.5,0.5,15.5,0.5,9.0,1.22,standing,5
52000,44.5,0.5,15.25,0.43,9.5,1.5,standing,5
52250,44.33,0.47,16.0,0.0,11.0,0.82,standing,5
52500,44.5,0.5,15.2,0.4,7.5,2.69,standing,5
52750,44.5,0.5,14.67,0.47,6.67,0.94,standing,5
53250,44.67,0.47,15.25,0.43,8.67,1.25,standing,5
53500,44.5,0.5,15.0,0.0,8.5,0.87,standing,5
53750,44.33,0.47,15.0,0.0,7.0,0.0,standing,5
54000,44.5,0.5,14.75,0.43,4.33,2.62,standing,5
54250,44.75,0.43,16.25,0.83,5.0,2.16,standing,5
54500,44.5,0.5,16.5,0.87,9.0,2.35,standing,5
54750,45.0,0.0,17.25,0.83,8.25,1.48,standing,5
55000,45.0,0.0,16.75,1.3,8.0,1.58,standing,5
55250,45.0,0.0,16.75,1.3,8.25,1.92,standing,5
55500,45.0,0.0,16.25,0.43,10.75,1.92,standing,5
55750,43.75,1.09,15.25,1.09,12.25,0.43,standing,5
56000,41.75,0.43,12.0,0.0,9.67,1.25,standing,5
56250,40.33,1.25,12.0,0.0,10.0,0.82,standing,5
56500,39.0,0.0,10.67,1.25,9.0,2.35,standing,5
56750,39.33,0.47,14.67,0.47,7.0,1.22,standing,5
57000,39.75,0.83,17.25,0.83,9.75,1.3,standing,5
57250,39.75,0.83,17.75,0.43,8.0,1.22,standing,5
57500,39.25,0.43,17.75,0.43,11.25,1.3,standing,5
57750,39.0,0.0,17.75,1.09,8.5,3.91,standing,5
58000,39.0,0.0,16.25,1.09,4.75,1.79,standing,5
58250,39.5,0.5,15.5,1.12,4.5,3.57,standing,5
58500,41.25,0.43,17.25,0.83,6.0,2.83,standing,5
58750,41.75,0.43,16.0,1.41,10.0,0.0,standing,5
59000,42.0,0.0,16.75,1.3,6.0,1.0,standing,5
59250,41.75,0.43,20.0,1.0,8.67,1.25,standing,5
59500,41.5,0.5,18.5,0.87,6.75,2.28,standing,5
59750,41.0,0.82,16.67,0.47,3.0,1.22,standing,5
60000,40.8,0.75,14.0,1.67,6.0,1.41,standing,5
60250,40.33,0.47,14.0,1.41,11.0,1.87,standing,5
60500,40.0,0.82,13.67,0.47,12.5,0.87,standing,5
60750,40.5,0.5,16.0,1.63,7.33,1.25,standing,5
61000,41.25,0.43,18.0,0.0,10.5,0.87,standing,5
61250,42.0,0.0,17.75,0.43,9.25,1.3,standing,5
61500,42.0,0.0,14.5,0.87,8.0,2.92,standing,5
61750,41.5,0.5,13.33,1.25,10.0,1.41,standing,5
62000,41.5,0.5,16.5,1.5,12.0,0.0,standing,5
62250,41.67,0.47,14.75,2.17,6.5,2.5,standing,5
62500,42.0,0.0,16.75,0.83,11.25,1.48,standing,5
62750,42.0,0.0,16.5,1.12,13.0,1.87,standing,5
63000,42.0,0.0,15.75,1.92,12.75,1.48,standing,5
63250,42.0,0.0,13.75,0.83,9.0,0.82,standing,5
63500,42.0,0.0,14.5,1.12,10.75,1.09,standing,5
63750,42.0,0.0,13.67,0.47,9.75,0.83,standing,5
64000,42.0,0.0,16.33,1.7,8.5,0.5,standing,5
64250,42.0,0.0,17.67,0.47,6.33,2.05,standing,5
64500,42.0,0.0,16.0,1.22,9.75,0.43,standing,5
64750,42.0,0.0,15.25,0.43,11.0,1.58,standing,5
65000,42.0,0.0,15.0,0.0,6.5,1.5,standing,5
65250,42.0,0.0,15.0,0.71,2.25,1.09,standing,5
65500,42.0,0.0,16.0,1.0,6.25,1.48,standing,5
65750,42.0,0.0,15.33,0.47,8.67,1.25,standing,5
66000,42.0,0.0,16.0,1.41,9.0,1.0,standing,5
66250,42.0,0.0,17.5,0.5,5.67,2.05,standing,5
66500,42.0,0.0,17.67,0.47,6.5,2.5,standing,5
66750,42.0,0.0,14.0,1.58,6.5,0.5,standing,5
67000,42.0,0.0,14.0,1.0,4.0,2.24,standing,5
67250,42.0,0.0,16.0,1.22,2.5,1.12,standing,5
67500,42.0,0.0,15.0,0.0,9.0,1.41,standing,5
67750,42.0,0.0,16.75,0.43,12.5,0.5,standing,5
68000,42.0,0.0,16.5,0.87,9.33,1.25,standing,5
68250,42.0,0.0,16.25,1.3,10.33,1.25,standing,5
68500,42.0,0.0,17.5,0.5,9.0,0.71,standing,5
68750,42.0,0.0,17.67,2.05,8.67,0.47,standing,5
69000,42.0,0.0,16.33,1.25,12.5,0.5,standing,5
69250,41.33,0.47,14.67,0.47,10.5,1.12,standing,5
69500,41.75,0.43,13.25,1.09,5.67,1.25,standing,5
69750,42.0,0.0,14.25,0.83,3.0,2.0,standing,5
70000,42.25,0.43,15.33,0.94,5.0,0.82,standing,5
70250,42.25,0.43,17.0,0.82,6.67,0.47,standing,5
70500,42.5,0.5,19.0,1.0,9.75,0.83,standing,5
70750,43.33,0.47,20.75,0.43,9.33,1.7,standing,5
71000,44.0,0.71,20.67,0.47,8.33,1.7,standing,5
71250,44.0,0.71,19.5,1.5,10.75,1.09,standing,5
71500,43.6,0.49,20.0,0.71,12.6,1.02,standing,5
71750,43.33,0.94,18.5,0.5,11.67,2.05,standing,5
72000,44.25,0.43,19.5,0.87,14.25,1.48,standing,5
72250,44.0,0.0,20.0,0.82,12.0,0.0,standing,5
72500,43.25,0.43,19.0,0.0,11.5,1.5,standing,5
72750,42.5,0.5,16.5,1.12,3.25,2.28,standing,5
73000,42.25,0.43,16.0,1.22,4.5,0.5,standing,5
73250,42.0,0.0,16.75,1.3,2.0,0.82,standing,5
73500,42.0,0.0,17.0,0.0,6.67,2.05,standing,5
73750,42.33,0.47,17.0,1.87,6.67,4.03,standing,5
74000,42.25,0.43,15.75,0.83,11.75,1.79,standing,5
74250,42.33,0.47,18.0,0.0,9.75,1.48,standing,5
74500,43.25,0.43,17.75,0.43,9.25,1.09,standing,5
74750,43.5,0.5,16.75,0.83,9.75,1.48,standing,5
75000,43.75,0.43,16.75,0.83,11.5,0.5,standing,5
75250,43.75,0.43,17.5,1.12,11.0,1.0,standing,5
75500,43.75,0.43,19.75,1.09,10.0,1.0,standing,5
75750,44.5,0.5,20.0,1.0,10.0,0.71,standing,5
76000,44.5,0.5,18.75,0.83,7.75,1.3,standing,5
76250,44.5,0.5,18.25,0.43,4.0,0.0,standing,5
76500,44.75,0.43,18.33,0.47,4.0,0.82,standing,5
76750,44.75,0.43,18.5,0.87,4.5,0.5,standing,5
77000,45.0,0.0,18.25,0.43,6.33,1.25,standing,5
77250,44.75,0.43,18.75,0.43,9.0,1.22,standing,5
77500,45.0,0.0,18.67,0.47,10.25,0.83,standing,5
77750,44.5,0.5,18.5,0.5,9.25,0.83,standing,5
78000,45.0,0.0,18.25,0.43,10.5,1.12,standing,5
78250,44.75,0.43,18.75,0.83,10.75,0.43,standing,5
78500,45.0,0.0,17.67,0.47,10.5,0.5,standing,5
78750,44.5,0.5,18.5,0.87,10.25,0.43,standing,5
79000,44.75,0.43,18.0,0.0,10.0,0.71,standing,5
79250,44.5,0.5,18.0,0.0,7.67,1.25,standing,5
79500,44.67,0.47,18.75,0.83,7.0,1.41,standing,5
79750,44.5,0.5,17.75,0.43,4.75,0.83,standing,5
80000,44.5,0.5,17.5,0.5,2.5,0.5,standing,5
80250,44.67,0.47,18.0,0.0,5.0,3.08,standing,5
80500,44.75,0.43,18.0,0.0,11.0,1.22,standing,5
80750,45.0,0.0,18.25,0.43,9.0,1.0,standing,5
81000,45.0,0.0,18.0,0.0,7.0,1.58,standing,5
81250,45.0,0.0,18.0,0.0,8.75,0.43,standing,5
81500,45.0,0.0,18.0,0.0,9.75,0.83,standing,5
81750,45.0,0.0,18.0,0.0,6.67,0.47,standing,5
82000,45.0,0.0,18.5,0.5,8.25,0.43,standing,5
82250,45.0,0.0,17.0,1.0,9.5,1.12,standing,5
82500,45.0,0.0,18.0,0.71,8.67,0.94,standing,5
82750,45.0,0.0,16.5,1.12,8.5,0.87,standing,5
83000,45.0,0.0,16.33,1.25,6.0,1.41,standing,5
83250,45.0,0.0,16.75,0.43,3.33,2.62,standing,5
83500,44.75,0.43,18.0,0.0,7.75,1.09,standing,5
83750,44.25,0.83,17.75,0.43,5.25,1.48,standing,5
84000,43.25,0.83,18.0,0.0,6.25,0.83,standing,5
84250,42.75,0.83,17.5,0.5,5.25,1.92,standing,5
84500,42.25,0.43,16.75,1.3,7.0,2.24,standing,5
84750,41.75,0.43,17.75,0.43,6.0,1.87,standing,5
85000,39.75,1.48,16.0,1.41,4.33,2.87,standing,5
85250,38.75,0.43,14.5,0.5,6.0,0.0,standing,5
85500,40.67,1.25,14.25,0.83,12.67,1.7,standing,5
85750,43.5,1.12,16.75,1.09,16.0,1.22,standing,5
86000,45.8,0.75,18.0,0.0,17.6,0.8,standing,5
86250,45.33,0.47,17.5,1.5,15.0,2.45,standing,5
86500,39.75,1.3,16.33,1.25,10.0,1.41,standing,5
86750,37.0,0.0,18.0,0.0,9.5,2.5,standing,5
87000,37.0,0.0,18.0,0.0,9.5,2.5,standing,5
87250,38.86,0.52,17.43,1.12,14.57,2.69,standing,5
87500,38.86,0.52,17.43,1.12,14.57,2.69,standing,5
87750,39.5,0.5,13.0,1.22,13.0,2.12,standing,5
88000,38.75,1.09,17.0,0.0,3.5,0.5,standing,5
88250,37.0,0.71,16.33,0.94,2.5,1.5,standing,5
88500,37.0,1.0,12.0,3.0,10.75,2.95,standing,5
88750,37.0,0.0,15.5,0.5,16.0,0.0,standing,5
89000,36.4,0.49,14.75,0.43,17.6,1.02,standing,5
89250,37.0,0.82,14.5,0.5,18.67,0.47,standing,5
89500,37.25,1.09,14.25,1.3,16.75,1.64,standing,5
89750,36.75,0.83,9.5,3.5,8.5,2.29,standing,5
90000,37.67,1.25,15.67,0.47,6.0,3.08,standing,5
90250,40.75,1.3,14.25,1.79,10.0,1.22,standing,5
90500,42.0,0.0,18.0,1.87,10.25,0.83,standing,5
90750,41.25,0.83,18.0,0.0,12.0,2.12,standing,5
91000,39.75,0.83,17.25,1.3,13.0,1.0,standing,5
91250,38.0,1.0,16.25,1.3,5.5,3.64,standing,5
91500,38.0,1.0,14.75,0.43,9.0,0.82,standing,5
91750,38.5,0.5,9.33,2.05,11.0,0.82,standing,5
92000,38.33,0.94,8.0,2.74,9.0,0.82,standing,5
92250,40.0,0.71,16.0,1.0,8.33,0.47,standing,5
92500,42.25,1.09,18.5,0.5,4.33,3.4,standing,5
92750,45.0,0.0,18.0,0.0,12.25,1.79,standing,5
93000,45.5,0.5,17.0,0.71,15.25,0.43,standing,5
93250,45.5,0.5,19.25,1.09,15.25,0.43,standing,5
93500,44.75,1.79,20.5,0.5,13.75,1.09,standing,5
93750,39.5,1.5,18.0,1.41,9.0,2.55,standing,5
94000,40.0,1.0,15.0,0.0,9.5,0.5,standing,5
94250,41.67,0.47,15.5,0.5,12.33,0.47,standing,5
94500,40.0,0.71,17.25,0.83,12.0,0.0,standing,5
94750,40.33,0.47,17.0,0.82,9.25,0.43,standing,5
95000,42.5,0.87,18.25,0.43,8.0,1.0,standing,5
95250,45.0,0.0,18.0,0.0,10.0,1.22,standing,5
95500,45.0,0.0,17.25,0.83,9.25,0.43,standing,5
95750,44.75,0.43,15.5,0.5,9.0,0.71,standing,5
96000,44.5,0.5,15.0,0.0,5.0,2.94,standing,5
96250,44.75,0.43,15.67,0.47,2.0,0.0,standing,5
96500,45.0,0.0,15.0,0.71,6.0,1.41,standing,5
96750,45.0,0.0,13.33,1.25,7.75,0.83,standing,5
97000,45.0,0.0,19.25,1.48,10.75,1.79,standing,5
97250,43.5,1.12,19.25,1.3,16.25,3.27,standing,5
97500,41.25,0.83,15.75,0.83,20.25,0.83,standing,5
97750,41.5,0.5,14.5,0.5,17.5,1.12,standing,5
98000,41.25,0.83,14.0,0.0,17.33,0.87,standing,5
98250,41.0,1.22,12.33,0.47,18.67,0.47,standing,5
